"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16","WT18"
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-07",,"0.0",,,"3.9","-5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-08",,"0.0",,,"11.7","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-09","0.5","0.0",,,"6.1","2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-10","1.3","0.0",,,"6.1","2.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-11",,"0.0",,,"5.0","-0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-12",,"0.0",,,"6.7","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-13","3.6","0.0",,,"5.6","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-14",,"0.0",,,"8.3","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-15","3.6","0.0",,,"7.8","1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-16",,"0.0",,,"3.9","-7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-17","9.1","38.0",,,"-5.0","-12.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-18",,"0.0",,,"3.3","-5.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-19",,"0.0",,,"5.6","-2.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-20","15.7","127.0",,,"4.4","-6.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-21",,"0.0",,,"1.7","-10.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-22",,"0.0",,,"-9.4","-12.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-23",,"0.0",,,"0.0","-13.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-24",,"0.0",,,"4.4","-6.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-25","29.0","0.0",,,"6.1","-10.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-26",,"0.0",,,"7.8","-4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-27",,"0.0",,,"-1.1","-8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-28",,"0.0",,,"-1.1","-15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-29","1.8","38.0",,,"4.4","-15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-30",,"0.0",,,"-4.4","-15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-01-31",,"0.0",,,"-1.1","-22.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-01","1.0","25.0",,,"0.0","-17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-02","1.3","25.0",,,"-1.1","-16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-03",,,,,"-2.8","-14.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-04","0.0",,,,"-2.2","-23.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-05",,,,,"10.0","-4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-06","0.0",,,,"5.6","-12.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-07",,,,,"0.6","-15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-08","3.6",,,,"1.1","-16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-09","3.6",,,,"2.8","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-10","9.4","51.0",,,"3.3","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-11",,,,,"0.0","-7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-12",,,,,"0.0","-11.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-13",,,,,"0.6","-11.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-14",,,,,"6.7","-14.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-15","14.5",,,,"5.0","-10.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-16",,,,,"7.8","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-17",,,,,"3.3","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-18","7.6","102.0",,,"5.6","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-19","3.6","51.0",,,"-0.6","-5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-20","0.8","13.0",,,"-2.8","-8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-21",,,,,"1.1","-10.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-22",,,,,"-5.6","-17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-23","8.1","51.0",,,"2.2","-21.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-24","7.1",,,,"10.6","-1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-25",,,,,"6.1","-6.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-26",,,,,"-6.7","-18.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-27",,,,,"-3.9","-22.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-28",,,,,"3.9","-11.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-02-29","0.0",,,,"3.9","-9.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-01","0.5","13.0",,,"3.3","-10.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-02",,,,,"3.3","-5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-03","0.0",,,,"2.2","-5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-04",,,,,"-1.1","-9.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-05","0.0",,,,"2.2","-15.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-06",,,,,"-1.1","-7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-07",,,,,"-0.6","-12.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-08","1.0","25.0",,,"1.7","-10.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-09",,,,,"0.6","-5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-10","14.0","254.0",,,"-3.3","-10.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-11",,,,,"3.3","-11.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-12","0.0",,,,"4.4","-16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-13",,,,,"11.7","-2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-14","4.1",,,,"14.4","-2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-15","7.9",,,,"7.8","1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-16",,,,,"4.4","-1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-17",,,,,"5.6","-1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-18","2.5","25.0",,,"10.0","-1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-19","13.7","76.0",,,"2.2","-1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-20",,,,,"3.9","-0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-21",,,,,"5.6","-1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-22",,,,,"7.2","-2.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-23","0.0",,,,"4.4","-3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-24",,,,,"6.7","-2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-25",,,,,"20.0","-5.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-26",,,,,"18.9","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-27",,,,,"17.8","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-28","4.8",,,,"10.0","-3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-29",,,,,"3.9","-5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-30",,,,,"10.0","-3.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-03-31","4.1",,,,"2.2","-0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-01",,,,,"3.9","-1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-02",,,,,"5.0","-5.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-03",,,,,"12.2","-8.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-04",,,,,"12.2","-3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-05",,,,,"23.9","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-06",,,,,"27.8","1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-07",,,,,"26.1","4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-08","2.3",,,,"23.3","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-09",,,,,"18.9","3.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-10",,,,,"7.8","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-11",,,,,"11.1","-4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-12","20.6",,,,"7.8","-3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-13",,,,,"12.2","-5.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-14",,,,,"13.9","-1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-15","13.0",,,,"6.7","-3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-16",,,,,"6.1","-2.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-17",,,,,"8.3","-3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-18",,,,,"8.9","-2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-19","0.8",,,,"15.0","8.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-20","3.6",,,,"20.0","2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-21",,,,,"10.0","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-22","31.8","76.0",,,"13.9","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-23","11.9",,,,"3.9","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-24","14.7","13.0",,,"6.1","1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-25","1.0",,,,"10.6","1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-26",,,,,"10.6","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-27",,,,,"12.2","-1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-28","20.3",,,,"12.8","-3.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-29","7.6",,,,"4.4","1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-04-30",,,,,"9.4","3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-01","3.0",,,,"17.8","-1.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-02",,,,,"22.2","4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-03",,,,,"17.8","4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-04",,,,,"21.1","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-05",,,,,"21.1","10.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-06","0.5",,,,"25.0","5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-07",,,,,"20.0","8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-08",,,,,"14.4","3.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-09",,,,,"21.1","1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-10",,,,,"21.1","-0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-11",,,,,"27.8","0.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-12","0.3",,,,"16.7","4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-13",,,,,"15.6","2.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-14",,,,,"14.4","-0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-15",,,,,"16.7","-2.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-16",,,,,"21.7","-1.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-17",,,,,"25.0","0.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-18",,,,,"27.2","2.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-19","19.8",,,,"16.7","12.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-20","10.7",,,,"14.4","11.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-21","2.5",,,,"12.8","10.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-22",,,,,"25.6","12.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-23","17.8",,,,"21.1","12.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-24","3.3",,,,"13.3","8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-25","0.5",,,,"12.2","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-26",,,,,"20.0","5.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-27","4.1",,,,"16.7","3.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-28","0.8",,,,"21.1","8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-29","12.2",,,,"16.1","11.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-30",,,,,"22.8","9.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-05-31","10.4",,,,"22.2","5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-01","1.8",,,,"22.2","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-02","7.6",,,,"25.0","7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-03",,,,,"26.1","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-04",,,,,"23.3","11.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-05","16.3",,,,"20.6","7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-06","12.7",,,,"9.4","7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-07","20.6",,,,"15.6","11.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-08",,,,,"21.1","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-09","0.3",,,,"27.8","6.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-10",,,,,"20.0","13.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-11","13.0",,,,"20.0","8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-12",,,,,"25.0","3.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-13",,,,,"28.9","5.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-14",,,,,"28.9","7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-15","10.2",,,,"28.9","17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-16",,,,,"23.3","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-17",,,,,"23.3","4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-18",,,,,"26.7","4.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-19","7.6",,,,"26.1","7.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-20","0.5",,,,"17.8","15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-21",,,,,"16.7","15.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-22","1.3",,,,"22.2","12.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-23","4.3",,,,"15.6","13.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-24","5.1",,,,"18.9","11.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-25","2.5",,,,"20.6","15.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-26",,,,,"27.2","18.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-27","4.1",,,,"28.9","18.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-28",,,,,"28.9","14.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-29",,,,,"28.9","15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-06-30","14.2",,,,"30.6","15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-01",,,,,"28.3","18.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-02","4.1",,,,"28.9","16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-03",,,,,"31.7","16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-04",,,,,"33.9","18.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-05","6.1",,,,"33.3","20.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-06","13.7",,,,"30.0","16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-07",,,,,"26.7","16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-08",,,,,"31.1","10.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-09",,,,,"35.6","16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-10",,,,,"32.8","19.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-11","6.1",,,,"28.3","18.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-12","2.3",,,,"28.9","22.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-13",,,,,"30.6","18.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-14","14.0",,,,"28.3","17.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-15","6.9",,,,"26.1","21.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-16",,,,,,"17.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-17",,,,,"29.4","16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-18",,,,,"32.2","16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-19",,,,,"32.8","16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-20","0.8",,,,"32.2","18.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-21","7.1",,,,"32.8","13.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-22",,,,,"28.3","12.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-23","45.7",,,,"20.0","15.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-24",,,,,"27.8","18.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-25",,,,,"31.1","16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-26",,,,,"31.1","17.2",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-27",,,,,"28.9","13.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-28","50.3",,,,"21.1","14.4",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-29","10.9",,,,"30.0","17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-30",,,,,"25.0","11.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-07-31","2.3",,,,"24.4","8.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-01",,,,,"28.9","7.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-02","1.8",,,,"24.4","17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-03",,,,,"33.3","17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-04","13.7",,,,"33.3","20.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-05",,,,,"36.1","20.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-06","88.9",,,,"32.2","18.3",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-07","0.8",,,,"19.4","16.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-08",,,,,"20.0","15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-09",,,,,"27.8","17.8",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-10",,,,,"33.3","20.0",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-11",,,,,"32.8","16.7",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-12","15.5",,,,"28.9","15.6",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-13",,,,,"23.3","11.1",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-14",,,,,"13.3","8.9",,,,,,,,,,
"USC00438600","VERNON, VT US","42.77167","-72.515","68.9","1928-08-15",,,,,"36.1","11.7",,,,,,,,,,
